event_id,energy,arrival_time,ra,dec,instrument,epoch
bn230524239,6.1507e-06,60088.2387,343.95,1.85,Fermi-GBM,fermi_lat_grb_catalog
bn130216790,4.8866e-06,56339.7904,58.875,2.04,Fermi-GBM,fermi_lat_grb_catalog
bn240612503,6.0215e-06,60473.5031,316.39,5.43,Fermi-GBM,fermi_lat_grb_catalog
bn170808936,0.00011591,57973.9359,145.66,2.18,Fermi-GBM,fermi_lat_grb_catalog
bn170709334,6.8308e-07,57943.3336,310.04,2.2,Fermi-GBM,fermi_lat_grb_catalog
bn250307832,3.9639e-06,60741.8319,265.64,2.21,Fermi-GBM,fermi_lat_grb_catalog
bn190728271,3.2273e-07,58692.2713,356.69,5.43,Fermi-GBM,fermi_lat_grb_catalog
bn160301215,5.9349e-06,57448.2155,114.4,2.29,Fermi-GBM,fermi_lat_grb_catalog
bn260411337,2.4467e-05,61141.3365,85.5679,1.9849,Fermi-GBM,fermi_lat_grb_catalog
bn260107831,6.7063e-06,61047.8313,338.97,2.01,Fermi-GBM,fermi_lat_grb_catalog
bn210417957,1.598e-07,59321.9568,157.46,2.32,Fermi-GBM,fermi_lat_grb_catalog
bn210404141,2.1673e-07,59308.1412,175.55,2.34,Fermi-GBM,fermi_lat_grb_catalog
bn220107793,2.6107e-05,59586.7927,216.5,20.0,Fermi-GBM,fermi_lat_grb_catalog
bn230129254,1.2396e-07,59973.2537,111.94,2.35,Fermi-GBM,fermi_lat_grb_catalog
bn240616382,9.1904e-06,60477.3817,242.98,2.35,Fermi-GBM,fermi_lat_grb_catalog
bn210812011,2.1444e-06,59438.011,183.66,2.37,Fermi-GBM,fermi_lat_grb_catalog
bn110806934,7.1898e-06,55779.9344,112.04,2.38,Fermi-GBM,fermi_lat_grb_catalog
bn160908136,2.8305e-06,57639.1357,241.51,2.39,Fermi-GBM,fermi_lat_grb_catalog
bn101003244,2.2312e-06,55472.2438,175.85,2.49,Fermi-GBM,fermi_lat_grb_catalog
bn201007123,2.1519e-05,59129.1227,296.95,2.56,Fermi-GBM,fermi_lat_grb_catalog
bn230305052,2.559e-06,60008.0523,31.45,2.41,Fermi-GBM,fermi_lat_grb_catalog
bn141206254,5.366e-07,56997.2541,320.56,2.42,Fermi-GBM,fermi_lat_grb_catalog
bn200407265,6.6105e-07,58946.2653,278.11,2.43,Fermi-GBM,fermi_lat_grb_catalog
bn220823145,2.1966e-07,59814.1451,82.94,2.44,Fermi-GBM,fermi_lat_grb_catalog
bn210929821,3.6173e-07,59486.8211,262.95,2.44,Fermi-GBM,fermi_lat_grb_catalog
bn110726211,4.3614e-06,55768.2111,317.71,2.47,Fermi-GBM,fermi_lat_grb_catalog
bn091227294,6.8894e-06,55192.2939,296.94,2.6,Fermi-GBM,fermi_lat_grb_catalog
bn180718082,8.5834e-08,58317.0818,336.019,2.79,Fermi-GBM,fermi_lat_grb_catalog
bn130929375,3.2263e-07,56564.3752,200.93,2.8,Fermi-GBM,fermi_lat_grb_catalog
bn130117087,2.8491e-06,56309.0869,341.24,2.81,Fermi-GBM,fermi_lat_grb_catalog
bn160314473,1.3226e-07,57461.4732,161.99,2.83,Fermi-GBM,fermi_lat_grb_catalog
bn190323303,1.1369e-05,58565.3034,142.07,2.84,Fermi-GBM,fermi_lat_grb_catalog
bn180111815,1.7352e-06,58129.8153,177.17,2.9,Fermi-GBM,fermi_lat_grb_catalog
bn240824549,2.4384e-07,60546.5495,17.835,2.62,Fermi-GBM,fermi_lat_grb_catalog
bn190905985,5.5119e-07,58731.9851,234.48,3.12,Fermi-GBM,fermi_lat_grb_catalog
bn220129873,2.6005e-07,59608.8733,244.35,2.9,Fermi-GBM,fermi_lat_grb_catalog
bn110302043,3.7301e-06,55622.043,122.35,2.91,Fermi-GBM,fermi_lat_grb_catalog
bn150412507,1.2957e-07,57124.5074,186.79,2.91,Fermi-GBM,fermi_lat_grb_catalog
bn100616773,2.7583e-07,55363.7726,342.91,3.09,Fermi-GBM,fermi_lat_grb_catalog
bn090331681,3.4457e-07,54921.6808,210.5,3.1,Fermi-GBM,fermi_lat_grb_catalog
bn080829790,2.525e-06,54707.79,221.9,3.2,Fermi-GBM,fermi_lat_grb_catalog
bn241016467,3.1715e-07,60599.4671,8.76,3.14,Fermi-GBM,fermi_lat_grb_catalog
bn140113183,2.6523e-06,56670.1833,75.63,3.18,Fermi-GBM,fermi_lat_grb_catalog
bn180728575,1.3343e-06,58327.5753,222.35,3.26,Fermi-GBM,fermi_lat_grb_catalog
bn200404706,3.8916e-06,58943.7063,61.93,3.27,Fermi-GBM,fermi_lat_grb_catalog
bn091231540,7.0907e-07,55196.5401,241.26,3.29,Fermi-GBM,fermi_lat_grb_catalog
bn260120963,1.587e-06,61060.9633,261.98,3.35,Fermi-GBM,fermi_lat_grb_catalog
bn150215026,2.1519e-07,57068.026,305.62,3.38,Fermi-GBM,fermi_lat_grb_catalog
bn111127810,8.6427e-06,55892.8104,103.7,3.5,Fermi-GBM,fermi_lat_grb_catalog
bn250717158,4.34e-06,60873.1585,22.85,3.51,Fermi-GBM,fermi_lat_grb_catalog
bn241201622,7.6815e-06,60645.6222,179.85,3.18,Fermi-GBM,fermi_lat_grb_catalog
bn130504978,0.00012872,56416.9784,91.6305,3.8339,Fermi-GBM,fermi_lat_grb_catalog
bn170918139,8.8478e-08,58014.1392,36.56,3.52,Fermi-GBM,fermi_lat_grb_catalog
bn210531500,6.8924e-05,59365.5,135.79,3.52,Fermi-GBM,fermi_lat_grb_catalog
bn090908314,3.8184e-06,55082.3138,282.25,3.54,Fermi-GBM,fermi_lat_grb_catalog
bn160822672,2.9504e-06,57622.672,272.129,3.584,Fermi-GBM,fermi_lat_grb_catalog
bn170810918,7.1261e-06,57975.9178,187.939,3.6603,Fermi-GBM,fermi_lat_grb_catalog
bn150724782,2.8004e-05,57227.7817,351.92,3.67,Fermi-GBM,fermi_lat_grb_catalog
bn111226795,1.1451e-05,55921.7951,21.5,3.87,Fermi-GBM,fermi_lat_grb_catalog
bn100223110,1.4986e-06,55250.1098,104.5,3.7,Fermi-GBM,fermi_lat_grb_catalog
bn180127879,1.43e-06,58145.8791,258.96,3.74,Fermi-GBM,fermi_lat_grb_catalog
bn140610689,1.3801e-05,56818.6885,286.26,3.907,Fermi-GBM,fermi_lat_grb_catalog
bn231206789,5.8151e-07,60284.7893,41.87,3.91,Fermi-GBM,fermi_lat_grb_catalog
bn141207800,3.4197e-05,56998.7995,159.99,3.91,Fermi-GBM,fermi_lat_grb_catalog
bn100503554,1.6959e-05,55319.5542,147.48,3.96,Fermi-GBM,fermi_lat_grb_catalog
bn230114708,4.729e-06,59958.7078,236.31,3.88,Fermi-GBM,fermi_lat_grb_catalog
bn140516700,2.6435e-06,56793.6998,115.16,4.29,Fermi-GBM,fermi_lat_grb_catalog
bn200710036,8.4878e-08,59040.0362,77.88,3.98,Fermi-GBM,fermi_lat_grb_catalog
bn190915240,2.7288e-06,58741.2396,48.33,3.99,Fermi-GBM,fermi_lat_grb_catalog
bn220522110,1.0277e-06,59721.1104,32.57,4.03,Fermi-GBM,fermi_lat_grb_catalog
bn101208203,3.0979e-07,55538.2034,212.4,4.04,Fermi-GBM,fermi_lat_grb_catalog
bn181120265,3.5477e-06,58442.2648,20.38,4.17,Fermi-GBM,fermi_lat_grb_catalog
bn130906222,6.2735e-07,56541.2219,194.11,4.2,Fermi-GBM,fermi_lat_grb_catalog
bn120603439,6.7886e-07,56081.439,198.794,4.326,Fermi-GBM,fermi_lat_grb_catalog
bn150527283,2.6008e-06,57169.2827,288.96,4.2013,Fermi-GBM,fermi_lat_grb_catalog
bn220915022,4.8922e-06,59837.022,135.68,4.28,Fermi-GBM,fermi_lat_grb_catalog
bn100517243,2.6941e-06,55333.243,10.44,4.43,Fermi-GBM,fermi_lat_grb_catalog
bn211217295,1.2778e-06,59565.2948,8.88,4.45,Fermi-GBM,fermi_lat_grb_catalog
bn081012045,2.2896e-07,54751.0454,69.7,4.5,Fermi-GBM,fermi_lat_grb_catalog
bn090904581,1.6367e-06,55078.5814,261.65,4.56,Fermi-GBM,fermi_lat_grb_catalog
bn140824548,2.6866e-06,56893.5478,55.63,4.35,Fermi-GBM,fermi_lat_grb_catalog
bn080730520,4.8707e-06,54677.5203,245.4,4.6,Fermi-GBM,fermi_lat_grb_catalog
bn111124308,6.2632e-07,55889.3085,94.06,4.63,Fermi-GBM,fermi_lat_grb_catalog
bn200714437,6.9707e-06,59044.4366,208.56,4.72,Fermi-GBM,fermi_lat_grb_catalog
bn210207603,1.8115e-06,59252.6028,137.97,4.73,Fermi-GBM,fermi_lat_grb_catalog
bn150510139,9.8625e-05,57152.1388,16.16,4.79,Fermi-GBM,fermi_lat_grb_catalog
bn190605974,9.6376e-07,58639.9739,337.24,4.79,Fermi-GBM,fermi_lat_grb_catalog
bn220903125,1.2175e-06,59825.1254,147.05,4.94,Fermi-GBM,fermi_lat_grb_catalog
bn091220442,5.8327e-06,55185.4423,166.77,4.81,Fermi-GBM,fermi_lat_grb_catalog
bn131230808,4.1066e-06,56656.8084,73.05,4.84,Fermi-GBM,fermi_lat_grb_catalog
bn120415891,1.3047e-07,56032.8914,190.69,4.91,Fermi-GBM,fermi_lat_grb_catalog
bn230725439,3.0866e-07,60150.4395,207.23,4.92,Fermi-GBM,fermi_lat_grb_catalog
bn130626596,4.8195e-06,56469.5955,24.89,4.93,Fermi-GBM,fermi_lat_grb_catalog
bn110722694,2.114e-05,55764.6939,215.06,5.0,Fermi-GBM,fermi_lat_grb_catalog
bn110729142,4.6399e-05,55771.1424,353.39,4.97,Fermi-GBM,fermi_lat_grb_catalog
bn120111051,3.9676e-06,55937.051,95.34,5.0,Fermi-GBM,fermi_lat_grb_catalog
bn180506077,8.3008e-06,58244.0767,249.38,5.08,Fermi-GBM,fermi_lat_grb_catalog
bn241029097,9.5267e-06,60612.0972,325.327,5.086,Fermi-GBM,fermi_lat_grb_catalog
bn090411991,6.2129e-06,54932.9915,38.5,5.1,Fermi-GBM,fermi_lat_grb_catalog
bn200306934,9.2539e-08,58914.9343,349.53,5.1,Fermi-GBM,fermi_lat_grb_catalog
bn250531752,2.5051e-06,60826.7517,170.84,5.38,Fermi-GBM,fermi_lat_grb_catalog
bn080808565,3.9656e-06,54686.5651,33.6,5.4,Fermi-GBM,fermi_lat_grb_catalog
bn191129141,1.154e-05,58816.1406,8.93,5.44,Fermi-GBM,fermi_lat_grb_catalog
bn100719989,5.1938e-05,55396.9889,113.3,5.4,Fermi-GBM,fermi_lat_grb_catalog
bn140406120,1.1454e-05,56753.1196,357.55,5.63,Fermi-GBM,fermi_lat_grb_catalog
bn200615250,1.7629e-06,59015.2501,48.07,5.43,Fermi-GBM,fermi_lat_grb_catalog
bn110626448,1.1628e-06,55738.4478,131.91,5.56,Fermi-GBM,fermi_lat_grb_catalog
bn251117514,7.7402e-07,60996.5138,331.3,5.57,Fermi-GBM,fermi_lat_grb_catalog
bn150729517,1.6619e-05,57232.5168,219.22,5.75,Fermi-GBM,fermi_lat_grb_catalog
bn240428627,1.6098e-06,60428.627,178.17,20.42,Fermi-GBM,fermi_lat_grb_catalog
bn211221867,9.5941e-07,59569.8671,75.33,5.67,Fermi-GBM,fermi_lat_grb_catalog
bn190202634,1.531e-06,58516.6342,113.94,5.73,Fermi-GBM,fermi_lat_grb_catalog
bn120213606,2.678e-06,55970.6061,183.49,5.76,Fermi-GBM,fermi_lat_grb_catalog
bn160728337,9.5055e-07,57597.337,337.04,5.77,Fermi-GBM,fermi_lat_grb_catalog
bn100423244,7.918e-06,55309.244,119.67,5.78,Fermi-GBM,fermi_lat_grb_catalog
bn111216389,4.4067e-05,55911.3893,185.99,5.83,Fermi-GBM,fermi_lat_grb_catalog
bn140402007,2.8428e-07,56749.007,207.592,5.971,Fermi-GBM,fermi_lat_grb_catalog
bn110119931,1.0109e-05,55580.9313,348.558,5.9874,Fermi-GBM,fermi_lat_grb_catalog
bn130829672,3.6751e-06,56533.6722,258.51,6.0,Fermi-GBM,fermi_lat_grb_catalog
bn100919884,5.7601e-06,55458.8835,163.24,6.02,Fermi-GBM,fermi_lat_grb_catalog
bn160220868,1.2136e-06,57438.8682,326.89,6.05,Fermi-GBM,fermi_lat_grb_catalog
bn130628860,1.0293e-06,56471.8597,312.83,6.1,Fermi-GBM,fermi_lat_grb_catalog
bn110706202,3.2689e-06,55748.2021,100.08,6.14,Fermi-GBM,fermi_lat_grb_catalog
bn191031025,4.3239e-06,58787.0254,233.47,6.144,Fermi-GBM,fermi_lat_grb_catalog
bn170318644,5.0807e-07,57830.6444,284.306,6.2987,Fermi-GBM,fermi_lat_grb_catalog
bn161229878,3.8227e-05,57751.8776,81.03,6.31,Fermi-GBM,fermi_lat_grb_catalog
bn160731024,2.8821e-06,57600.0244,118.71,6.15,Fermi-GBM,fermi_lat_grb_catalog
bn191023630,1.7531e-05,58779.6298,295.26,6.18,Fermi-GBM,fermi_lat_grb_catalog
bn090429753,1.1183e-06,54950.7527,125.21,6.2,Fermi-GBM,fermi_lat_grb_catalog
bn110517573,8.7397e-06,55698.5728,190.15,6.29,Fermi-GBM,fermi_lat_grb_catalog
bn140610548,1.8429e-05,56818.548,121.72,6.32,Fermi-GBM,fermi_lat_grb_catalog
bn200703970,1.7686e-05,59033.9699,148.5,6.32,Fermi-GBM,fermi_lat_grb_catalog
bn241209233,1.1132e-07,60653.2332,155.376,6.316,Fermi-GBM,fermi_lat_grb_catalog
bn251014020,3.2601e-07,60962.0198,111.732,6.415,Fermi-GBM,fermi_lat_grb_catalog
bn200924235,1.8874e-06,59116.2351,319.44,6.48,Fermi-GBM,fermi_lat_grb_catalog
bn120806007,4.9018e-06,56145.007,308.99,6.33,Fermi-GBM,fermi_lat_grb_catalog
bn121122870,9.0704e-06,56253.87,355.45,6.34,Fermi-GBM,fermi_lat_grb_catalog
bn170818137,2.892e-07,57983.137,297.22,6.35,Fermi-GBM,fermi_lat_grb_catalog
bn160827616,6.3631e-07,57627.6156,129.06,6.38,Fermi-GBM,fermi_lat_grb_catalog
bn160102500,2.2959e-06,57389.4996,223.77,6.38,Fermi-GBM,fermi_lat_grb_catalog
bn170302876,4.0376e-06,57814.8759,11.95,6.41,Fermi-GBM,fermi_lat_grb_catalog
bn220702569,3.4616e-07,59762.5692,160.01,6.5,Fermi-GBM,fermi_lat_grb_catalog
bn160107931,2.7302e-05,57394.931,299.67,6.413,Fermi-GBM,fermi_lat_grb_catalog
bn120528442,3.7919e-06,56075.4417,295.13,6.5,Fermi-GBM,fermi_lat_grb_catalog
bn230811385,1.6456e-06,60167.385,139.07,6.51,Fermi-GBM,fermi_lat_grb_catalog
bn150923995,8.3327e-07,57288.9951,92.28,6.53,Fermi-GBM,fermi_lat_grb_catalog
bn241212390,3.0384e-06,60656.3901,44.3,6.55,Fermi-GBM,fermi_lat_grb_catalog
bn210324809,5.6276e-07,59297.8091,173.52,6.55,Fermi-GBM,fermi_lat_grb_catalog
bn210715866,6.0801e-07,59410.8656,322.3,6.6,Fermi-GBM,fermi_lat_grb_catalog
bn170726794,7.6782e-06,57960.7937,297.78,6.62,Fermi-GBM,fermi_lat_grb_catalog
bn190321363,6.5899e-06,58563.3629,315.7,6.62,Fermi-GBM,fermi_lat_grb_catalog
bn200219413,2.8194e-06,58898.4127,299.13,6.65,Fermi-GBM,fermi_lat_grb_catalog
bn160527080,1.6598e-06,57535.0803,218.43,6.68,Fermi-GBM,fermi_lat_grb_catalog
bn190719499,4.0315e-06,58683.4985,98.61,6.7,Fermi-GBM,fermi_lat_grb_catalog
bn150203173,1.8639e-06,57056.173,98.3993,6.9532,Fermi-GBM,fermi_lat_grb_catalog
bn180401280,5.3859e-06,58209.2797,126.66,6.97,Fermi-GBM,fermi_lat_grb_catalog
bn221013029,2.8142e-06,59865.0294,246.25,6.71,Fermi-GBM,fermi_lat_grb_catalog
bn190106866,1.5272e-05,58489.8661,345.62,6.71,Fermi-GBM,fermi_lat_grb_catalog
bn110625881,6.5479e-05,55737.8808,286.73,6.755,Fermi-GBM,fermi_lat_grb_catalog
bn260127744,3.7195e-06,61067.7438,231.857,6.758,Fermi-GBM,fermi_lat_grb_catalog
bn200301320,1.0224e-05,58909.32,320.14,7.5,Fermi-GBM,fermi_lat_grb_catalog
bn130217688,1.1003e-06,56340.6884,96.72,6.8,Fermi-GBM,fermi_lat_grb_catalog
bn151229486,1.4629e-07,57385.4862,346.49,6.91,Fermi-GBM,fermi_lat_grb_catalog
bn160625945,0.00064256,57564.9446,308.597,6.9196,Fermi-GBM,fermi_lat_grb_catalog
bn100924165,3.3297e-06,55463.1654,0.672,7.004,Fermi-GBM,fermi_lat_grb_catalog
bn140818229,2.9501e-05,56887.2293,199.563,6.9225,Fermi-GBM,fermi_lat_grb_catalog
bn120412920,7.0289e-06,56029.9199,38.91,7.06,Fermi-GBM,fermi_lat_grb_catalog
bn110706977,6.5541e-06,55748.977,347.47,7.11,Fermi-GBM,fermi_lat_grb_catalog
bn200920831,1.403e-06,59112.8312,158.01,7.12,Fermi-GBM,fermi_lat_grb_catalog
bn230408442,4.7259e-07,60042.4415,277.06,7.15,Fermi-GBM,fermi_lat_grb_catalog
bn251013350,1.2118e-05,60961.3503,356.54,7.51,Fermi-GBM,fermi_lat_grb_catalog
bn120624309,5.14e-06,56102.3086,4.773,7.167,Fermi-GBM,fermi_lat_grb_catalog
bn161214722,3.1127e-06,57736.7224,3.85,7.342,Fermi-GBM,fermi_lat_grb_catalog
bn170916700,1.0134e-06,58012.6997,98.43,7.17,Fermi-GBM,fermi_lat_grb_catalog
bn170912985,1.4207e-07,58008.9849,83.57,7.2,Fermi-GBM,fermi_lat_grb_catalog
bn140219824,2.8449e-06,56707.824,158.2,7.2,Fermi-GBM,fermi_lat_grb_catalog
bn180618724,1.8649e-05,58287.7237,317.19,7.21,Fermi-GBM,fermi_lat_grb_catalog
bn090807832,1.3418e-06,55050.8319,326.9,7.23,Fermi-GBM,fermi_lat_grb_catalog
bn191117637,4.8102e-07,58804.6372,157.417,7.2333,Fermi-GBM,fermi_lat_grb_catalog
bn080818945,1.7392e-06,54696.945,98.1,7.4,Fermi-GBM,fermi_lat_grb_catalog
bn111105457,1.9857e-06,55870.4567,153.48,7.28,Fermi-GBM,fermi_lat_grb_catalog
bn251012616,1.0675e-07,60960.6156,291.62,7.46,Fermi-GBM,fermi_lat_grb_catalog
bn161014522,6.0981e-06,57675.5217,332.648,7.4686,Fermi-GBM,fermi_lat_grb_catalog
bn240710717,1.989e-06,60501.7165,285.28,7.53,Fermi-GBM,fermi_lat_grb_catalog
bn150506398,3.5555e-06,57148.3985,176.25,7.56,Fermi-GBM,fermi_lat_grb_catalog
bn081216531,2.9851e-06,54816.5306,129.2,7.6,Fermi-GBM,fermi_lat_grb_catalog
bn180610568,1.1805e-06,58279.5684,287.78,7.43,Fermi-GBM,fermi_lat_grb_catalog
bn110102788,3.7249e-05,55563.7879,245.882,7.616,Fermi-GBM,fermi_lat_grb_catalog
bn241209769,7.8601e-07,60653.7686,53.12,7.62,Fermi-GBM,fermi_lat_grb_catalog
bn150721242,1.594e-05,57224.2425,334.14,7.76,Fermi-GBM,fermi_lat_grb_catalog
bn200313071,6.9136e-05,58921.0706,75.79,20.88,Fermi-GBM,fermi_lat_grb_catalog
bn210524473,1.8246e-06,59358.4726,148.46,7.79,Fermi-GBM,fermi_lat_grb_catalog
bn210927031,1.6839e-07,59484.0305,236.37,7.8,Fermi-GBM,fermi_lat_grb_catalog
bn161007009,1.1235e-06,57668.0093,129.61,7.81,Fermi-GBM,fermi_lat_grb_catalog
bn240610002,6.8039e-06,60471.0023,294.42,9.19,Fermi-GBM,fermi_lat_grb_catalog
bn101127093,6.9608e-07,55527.093,290.31,7.89,Fermi-GBM,fermi_lat_grb_catalog
bn251113734,1.9752e-05,60992.7344,55.14,8.18,Fermi-GBM,fermi_lat_grb_catalog
bn150326521,4.6905e-07,57107.5213,345.39,8.19,Fermi-GBM,fermi_lat_grb_catalog
bn251108889,2.4121e-07,60987.8887,144.63,8.03,Fermi-GBM,fermi_lat_grb_catalog
bn260226443,0.00049506,61097.443,42.05,8.033,Fermi-GBM,fermi_lat_grb_catalog
bn250226274,6.9511e-06,60732.2743,224.267,20.9743,Fermi-GBM,fermi_lat_grb_catalog
bn151228949,3.781e-06,57384.9495,344.424,8.0817,Fermi-GBM,fermi_lat_grb_catalog
bn210813038,1.4038e-05,59439.0378,14.96,8.1,Fermi-GBM,fermi_lat_grb_catalog
bn130318456,3.198e-06,56369.4559,200.74,8.12,Fermi-GBM,fermi_lat_grb_catalog
bn160928825,5.4354e-06,57659.825,130.39,8.14,Fermi-GBM,fermi_lat_grb_catalog
bn131110373,3.2678e-06,56606.3729,9.81,8.16,Fermi-GBM,fermi_lat_grb_catalog
bn141221338,4.0682e-06,57012.3383,198.286,8.2054,Fermi-GBM,fermi_lat_grb_catalog
bn160825799,2.0279e-06,57625.7992,329.54,8.16,Fermi-GBM,fermi_lat_grb_catalog
bn180208764,1.3225e-06,58157.7645,196.56,8.24,Fermi-GBM,fermi_lat_grb_catalog
bn210430904,1.5983e-06,59334.9044,348.21,8.34,Fermi-GBM,fermi_lat_grb_catalog
bn080714086,6.7648e-07,54661.0863,41.9,8.5,Fermi-GBM,fermi_lat_grb_catalog
bn120227391,3.742e-06,55984.3908,84.76,8.5,Fermi-GBM,fermi_lat_grb_catalog
bn240511754,1.696e-05,60441.7544,336.676,8.5132,Fermi-GBM,fermi_lat_grb_catalog
bn080920268,1.8684e-06,54729.2679,121.6,8.9,Fermi-GBM,fermi_lat_grb_catalog
bn161112496,3.6138e-06,57704.4962,278.82,8.58,Fermi-GBM,fermi_lat_grb_catalog
bn121211695,1.3395e-06,56272.6952,72.37,8.63,Fermi-GBM,fermi_lat_grb_catalog
bn150619287,1.6289e-05,57192.2869,219.69,8.64,Fermi-GBM,fermi_lat_grb_catalog
bn100414097,8.8469e-05,55300.0975,192.112,8.6917,Fermi-GBM,fermi_lat_grb_catalog
bn101207536,6.6485e-06,55537.5359,175.75,8.72,Fermi-GBM,fermi_lat_grb_catalog
bn230717117,4.802e-07,60142.1175,106.79,21.44,Fermi-GBM,fermi_lat_grb_catalog
bn110529262,6.7793e-06,55710.2623,172.6,8.79,Fermi-GBM,fermi_lat_grb_catalog
bn080725541,4.9216e-07,54672.5412,354.8,8.9,Fermi-GBM,fermi_lat_grb_catalog
bn251013762,3.666e-06,60961.7618,46.901,8.8,Fermi-GBM,fermi_lat_grb_catalog
bn231210553,2.3635e-06,60288.5527,137.91,10.34,Fermi-GBM,fermi_lat_grb_catalog
bn090206620,7.1522e-07,54868.6199,156.2,8.8,Fermi-GBM,fermi_lat_grb_catalog
bn220219473,2.9797e-05,59629.4733,41.57,8.96,Fermi-GBM,fermi_lat_grb_catalog
bn240916609,1.4606e-07,60569.6089,56.47,8.97,Fermi-GBM,fermi_lat_grb_catalog
bn251114051,2.8433e-06,60993.0508,312.92,9.04,Fermi-GBM,fermi_lat_grb_catalog
bn230803642,1.2888e-06,60159.6425,40.04,22.24,Fermi-GBM,fermi_lat_grb_catalog
bn171208733,8.4938e-07,58095.7332,125.49,9.05,Fermi-GBM,fermi_lat_grb_catalog
bn110415541,4.7235e-06,55666.5412,213.82,9.05,Fermi-GBM,fermi_lat_grb_catalog
bn190910028,1.5326e-06,58736.0275,229.5,9.07,Fermi-GBM,fermi_lat_grb_catalog
bn120624933,0.00019164,56102.9333,170.94,8.93,Fermi-GBM,fermi_lat_grb_catalog
bn160223072,8.9425e-06,57441.0725,147.584,9.373,Fermi-GBM,fermi_lat_grb_catalog
bn241025546,4.251e-06,60608.5463,254.69,9.07,Fermi-GBM,fermi_lat_grb_catalog
bn180511437,7.6532e-07,58249.4374,257.78,9.07,Fermi-GBM,fermi_lat_grb_catalog
bn091202219,7.0864e-06,55167.2192,13.86,9.08,Fermi-GBM,fermi_lat_grb_catalog
bn201214672,9.5388e-08,59197.6721,187.971,9.1031,Fermi-GBM,fermi_lat_grb_catalog
bn170607971,9.4084e-06,57911.9708,7.343,9.238,Fermi-GBM,fermi_lat_grb_catalog
bn210711432,1.256e-07,59406.4319,342.69,9.29,Fermi-GBM,fermi_lat_grb_catalog
bn190202069,1.7824e-05,58516.0691,166.053,9.3779,Fermi-GBM,fermi_lat_grb_catalog
bn150208573,4.0017e-07,57061.5726,176.94,9.34,Fermi-GBM,fermi_lat_grb_catalog
bn100522157,3.8629e-06,55338.1569,6.9867,9.4023,Fermi-GBM,fermi_lat_grb_catalog
bn120130906,5.248e-07,55956.9062,64.96,9.48,Fermi-GBM,fermi_lat_grb_catalog
bn200227306,1.1262e-05,58906.3057,56.433,9.4826,Fermi-GBM,fermi_lat_grb_catalog
bn090301315,2.2682e-06,54891.315,352.8,9.5,Fermi-GBM,fermi_lat_grb_catalog
bn170307851,1.4392e-06,57819.8509,13.535,9.537,Fermi-GBM,fermi_lat_grb_catalog
bn260219587,4.8814e-06,61090.5867,167.35,9.55,Fermi-GBM,fermi_lat_grb_catalog
bn230506531,6.2425e-06,60070.5315,326.993,44.54,Fermi-GBM,fermi_lat_grb_catalog
bn220804089,8.6991e-07,59795.0893,159.41,9.38,Fermi-GBM,fermi_lat_grb_catalog
bn120716712,1.2651e-05,56124.7119,313.051,9.5985,Fermi-GBM,fermi_lat_grb_catalog
bn210626991,1.2221e-05,59391.9906,354.13,9.6,Fermi-GBM,fermi_lat_grb_catalog
bn250107210,4.2815e-06,60682.2101,302.52,45.564,Fermi-GBM,fermi_lat_grb_catalog
bn230802999,2.5947e-06,60158.9992,22.22,9.62,Fermi-GBM,fermi_lat_grb_catalog
bn101112984,8.5721e-06,55512.984,100.1,9.62,Fermi-GBM,fermi_lat_grb_catalog
bn131108862,3.5676e-05,56604.8625,156.501,9.6623,Fermi-GBM,fermi_lat_grb_catalog
bn090703329,8.4599e-07,55015.3292,0.77,9.68,Fermi-GBM,fermi_lat_grb_catalog
bn080715950,5.0402e-06,54662.9505,214.7,9.9,Fermi-GBM,fermi_lat_grb_catalog
bn120302722,1.1869e-07,55988.7222,24.09,9.71,Fermi-GBM,fermi_lat_grb_catalog
bn230312812,1.1908e-06,60015.8122,329.15,9.72,Fermi-GBM,fermi_lat_grb_catalog
bn170329387,1.1071e-05,57841.3869,356.6,9.8,Fermi-GBM,fermi_lat_grb_catalog
bn200706633,1.2211e-06,59036.6334,123.01,9.84,Fermi-GBM,fermi_lat_grb_catalog
bn200613229,4.8873e-05,59013.2293,153.042,45.7541,Fermi-GBM,fermi_lat_grb_catalog
bn180423033,3.1845e-06,58231.0327,208.68,9.84,Fermi-GBM,fermi_lat_grb_catalog
bn100417789,1.3622e-06,55303.7887,295.81,9.84,Fermi-GBM,fermi_lat_grb_catalog
bn160804065,1.6155e-05,57604.0655,221.63,9.9989,Fermi-GBM,fermi_lat_grb_catalog
bn101211485,1.6339e-06,55541.4847,31.84,10.06,Fermi-GBM,fermi_lat_grb_catalog
bn210306397,1.4323e-06,59279.3974,331.848,10.175,Fermi-GBM,fermi_lat_grb_catalog
bn120224898,2.599e-06,55981.898,331.06,10.18,Fermi-GBM,fermi_lat_grb_catalog
bn230830792,2.074e-06,60186.7925,315.13,10.2,Fermi-GBM,fermi_lat_grb_catalog
bn190323879,4.1107e-05,58565.8787,34.71,10.26,Fermi-GBM,fermi_lat_grb_catalog
bn230614424,2.0123e-05,60109.424,229.21,10.3,Fermi-GBM,fermi_lat_grb_catalog
bn240814785,1.6328e-05,60536.7849,136.08,47.22,Fermi-GBM,fermi_lat_grb_catalog
bn120420858,4.3252e-05,56037.8578,109.26,10.76,Fermi-GBM,fermi_lat_grb_catalog
